API10,API12,API14,Well Name,Well Number,Lease Name,Operator Alias (Legacy),Operator Company Name,Operator (Reported),Operator Ticker,Field,County/Parish,DI Basin,DI Play,DI Subplay,DI Landing Zone,DI Landing Zone Source,Target Formation,Formation at Total Depth,Producing Reservoir,Elevation,Elevation Type,Ground Elevation,Measured Depth (TD),True Vertical Depth,True Vertical Depth Source,Production Type,Well Status,Producing Entity Count,Producing Entity ID,Producing Entity Type,Producing Entity Lease Number,Spud Date,Spud Date Source,Completion Date,Completion Date Source,Drill Type,Upper Perforation,Lower Perforation,Gross Perforated Interval,Gross Perforated Interval Source,Horizontal Length,DI Lateral Length,DI Lateral Length Source,Wellbore Count (API10),Completion Count (API10),Treatment Job Count (API10),First Prod Date,Last Prod Date,Months Produced,Start Date (First Treatment Job),End Date (First Treatment Job),Qualifier (First Treatment Job),Stage Count (First Treatment Job),Max Injection Rate (First Treatment Job),Max Injection Pressure (First Treatment Job),Total Proppant (First Treatment Job),Total Fluid (First Treatment Job),Total Additive (First Treatment Job),Proppant Per Horizontal Foot (First Treatment Job),Proppant per Perforated Foot (First Treatment Job),Fluid per Perforated Foot (First Treatment Job),Proppant Concentration (lbs/gal) (First Treatment Job),First Test Gas Volume,First Test Oil Volume,First Test Water Volume,First Test Hours Tested,First Test Production Method,First Well Test Date,First Reported Test Type,Last Well Test Date,Last Test Type,First Test Gas Gravity,First Test Oil Gravity,First Test GOR,First Test Casing Pressure,First Test Choke Size,First Test Flowing Tubing Pressure,Prac IP BOE,Prac IP Gas Daily,Prac IP Oil Daily,Prac IP CFGED,Peak BOE,Peak BOE Month No.,Peak Gas,Peak Gas Month No.,Peak Oil,Peak Oil Month No.,Peak MMCFGE,Peak MMCFGE Month No.,Peak BOE per perforated Ft,Peak Gas per perforated Ft,Peak Oil per perforated Ft,Cum BOE,Cum Gas,Cum Oil,Cum Water,Cum GOR,Cum BCFGE,Cum MMCFGE,Daily Gas,Daily Oil,Latest Gas,Latest Oil,Latest Water,Latest Yield,Last WHSIP,Latest GOR,First Month Gas,First Month Oil,First Month Water,2nd Month GOR,2nd Month Yield,First 6 BOE,First 6 Gas,First 6 Oil,First 6 Water,First 6 BOE per perforated Ft,First 6 Gas per perforated Ft,First 6 Oil per perforated Ft,First 12 BOE,First 12 Gas,First 12 Oil,First 12 Water,First 12 MMCFGE,First 12 BOE per perforated Ft,First 12 Gas per perforated Ft,First 12 Oil per perforated Ft,Last 12 Gas,Last 12 Oil,Last 12 Water,Last 12 Yield,Prior 12 Gas,Prior 12 Oil,Prior 12 Water,First 24 BOE,First 24 Gas,First 24 Oil,First 24 Water,First 24 MMCFGE,First 60 BOE,First 60 Gas,First 60 Oil,First 60 Water,First 60 MMCFGE,Horizontal Wellbore Length,TVDSS Mean,Percentage in Landing Zone,Toe in Landing Zone,Footage in Landing Zone,Avg Distance from Top of Zone,Avg Distance from Base of Zone,Ext Formation Thickness Mean,Has Digitized Trajectory (Y/N),Has Filing Document(s) (Y/N),Has Well Log (LAS) (Y/N),Has Well Log (Raster) (Y/N),LAS Mnemonics,Country,AAPG Geologic Province,Play Assessment Basin,State,Section,Township,Range,Quarter Quarter,District,Abstract,Block,Survey,OCS Area,PGC Area,Shallowest Perforation,Deepest Perforation,Gross Perforated Interval (Multiple Prod Entities),Oil Gatherer,Gas Gatherer,Oil Gravity,Gas Gravity,UWI,Surface Hole Latitude (WGS84),Surface Hole Longitude (WGS84),Bottom Hole Latitude (WGS84),Bottom Hole Longitude (WGS84)
4301330771,430133077100,43013307710000,WELLS DRAW FED,27-42,WELLS DRAW FED,GULF,GULF ENERGY CORPORATION,GULF ENERGY CORPORATION,,MONUMENT BUTTE,DUCHESNE (UT),UINTA,UINTA,,,,WASATCH,WASATCH,,5569,KB EST,5555,,,,OIL,COMPLETED,,,,,,,1984-06-05,State Agency,U,,,,,0,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,false,false,,US,UINTA,,UT,27,08S,16E,SENE,,,,,,,,,,,,,,43-013-30771-00,40.0905605,-110.0990065,,
4301330770,430133077000,43013307700000,BOLL WEEVIL FED,26-13,BOLL WEEVIL FED,NEWFIELD,OVINTIV INC.,NEWFIELD PRODUCTION COMPANY,OVV,MONUMENT BUTTE,DUCHESNE (UT),UINTA,UINTA,,,,GREEN RIVER,GREEN RIVER,GREEN RIVER,5546,KB EST,5532,6450,6450,REPORTED,OIL,INACTIVE,1,2186443,COM,UTU-34346,1983-06-08,REPORTED,1983-08-01,State Agency,V,,,,,,,,1,1,,1983-08-01,2013-06-01,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.5403,20,9.2069,75241.379,798,1,600,1,698,1,4.788,1,,,,10683.84,14561,8257,12775,1763.47,0.0641,64.103,4.6432,2.633,12,0,0,0,,,600,698,30,2172.28,460.3448,1749.17,2221,1379,60,,,,2308.83,3359,1749,86,13.853,,,,98,184,254,1877.551,817,340,654,3073,4638,2300,210,18.438,3333,4638,2560,381,19.998,,,,,,,,,false,false,false,false,,US,UINTA,,UT,26,08S,16E,NWSW,,,,,(N/A),P-540,,,,,,32.9,,43-013-30770-00,40.0870516,-110.0943064,40.0870516,-110.0943064
4301330754,430133075400,43013307540000,W MONUMENT BUTTE FED,4-33R-8-16,W MONUMENT BUTTE FED,NEWFIELD,OVINTIV INC.,NEWFIELD PRODUCTION COMPANY,OVV,MONUMENT BUTTE,DUCHESNE (UT),UINTA,UINTA,,,,GREEN RIVER,CASTLE PEAK,MULTIPLE,5689,KB,5677,6155,6155,REPORTED,OIL,SHUT-IN,2,"130559655,130559656",MULTIPLE,MULTIPLE,1983-10-23,REPORTED,1983-10-29,State Agency,V,,,,,,,,1,1,,2006-01-01,2014-07-01,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.7143,155.1429,110.8571,820285.714,3828,2,6818,4,3104,2,22.968,2,,,,34261.84,65723,23308,10560,2819.76,0.2056,205.571,22.0695,7.8267,19,5,5,263.16,,3800,239,1419,783,1399.48,714.5488,14117.17,27481,9537,2129,,,,19044.33,33890,13396,2819,114.266,,,,3330,675,887,202.7027,0,325,942,23808.5,46389,16077,3278,142.851,30980.17,62353,20588,7238,185.881,,,,,,,,,false,false,false,false,,US,UINTA,,UT,33,08S,16E,NWNW,,,,,(N/A),P-540,,,,MULTIPLE,MULTIPLE,,,43-013-30754-00,40.0798225,-110.1319071,40.0798225,-110.1319071
4301330752,430133075200,43013307520000,BOUNDARY FED,11-21,BOUNDARY FED,INLAND DRILLING CO,INLAND PRODUCTION COMPANY,INLAND PRODUCTION COMPANY,,MONUMENT BUTTE,DUCHESNE (UT),UINTA,UINTA,,,,GREEN RIVER,GREEN RIVER,GREEN RIVER,5254,KB EST,5240,6000,6000,REPORTED,OIL,INACTIVE,1,2195254,COM,UTU-50376,1983-09-10,REPORTED,1983-10-21,State Agency,V,,,,,,,,1,1,,1983-10-01,1996-06-01,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.6833,197.1,78.8333,670100,3350.5,2,5913,2,2365,2,20.103,2,,,,84495.02,216360,48435,458,4467.02,0.507,506.97,48.7078,10.9039,0,1,21,,,0,3938,1575,0,2500.21,399.9662,14108.67,21526,10521,49,,,,24107.33,38792,17642,76,144.644,,,,13707,1164,211,84.9201,13742,1358,6,37975,80214,24606,93,227.85,56038,127602,34771,152,336.228,,,,,,,,,false,false,false,false,,US,UINTA,,UT,21,08S,17E,NESW,,,,,(N/A),P-540,,,,,,34.1,,43-013-30752-00,40.1014329,-110.0142049,40.1014329,-110.0142049
4301330751,430133075100,43013307510000,FEDERAL,6-35,FEDERAL,NEWFIELD,OVINTIV INC.,NEWFIELD PRODUCTION COMPANY,OVV,MONUMENT BUTTE,DUCHESNE (UT),UINTA,UINTA,,,,GREEN RIVER,GREEN RIVER,GREEN RIVER,5576,KB EST,5562,5783,5783,REPORTED,OIL,INACTIVE,1,2194141,COM,UTU-16535,1983-07-13,REPORTED,1983-08-18,State Agency,V,,,,,,,,1,1,,1983-08-01,2008-10-01,302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.5167,352.1,83.8333,855100,4275.5,2,10563,2,2515,2,25.653,2,,,,250344.33,362816,189875,145220,1910.82,1.5021,1502.066,40.8209,21.3631,0,0,87,,,,7107,2369,206,4200,238.0952,15606,29232,10734,238,,,,24777.33,45440,17204,291,148.664,,,,905,1775,8601,1961.326,1310,3961,9633,44711,118014,25042,360,268.266,69218.5,216357,33159,628,415.311,,,,,,,,,false,false,false,false,,US,UINTA,,UT,35,08S,16E,SENW,,,,,(N/A),P-540,,,,,,31.7,,43-013-30751-00,40.0765418,-110.0897063,40.0765418,-110.0897063
4301330750,430133075000,43013307500000,BOUNDARY FED,7-20,BOUNDARY FED,INLAND DRILLING CO,INLAND PRODUCTION COMPANY,INLAND PRODUCTION COMPANY,,MONUMENT BUTTE,DUCHESNE (UT),UINTA,UINTA,,,,GREEN RIVER,GREEN RIVER,GREEN RIVER,5293,KB EST,5279,6900,6900,REPORTED,INJECTION,INACTIVE,1,2186434,COM,UTU-50376,1983-11-03,REPORTED,1983-12-11,State Agency,V,,,,,,,,1,1,,1983-12-01,1997-07-01,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.2,116.64,77.76,583200,8586,1,16793,12,7057,1,51.516,1,,,,55733.16,167257,27857,10868,6004.13,0.3344,334.399,111.3562,18.5466,1708,233,216,136.42,,7330.47,9174,7057,0,1500,666.6667,11016,12090,9001,10,,,,22949.83,54911,13798,28,137.699,,,,27941,10030,7576,358.9707,17,354,111,33574.67,110530,15153,61,201.448,39858.17,134719,17405,829,239.149,,,,,,,,,false,false,false,false,,US,UINTA,,UT,20,08S,17E,SWNE,,,,,(N/A),P-540,,,,,,34.1,,43-013-30750-00,40.1052817,-110.0289051,40.1052817,-110.0289051
4301330749,430133074900,43013307490000,FEDERAL,2-33,FEDERAL,NEWFIELD,OVINTIV INC.,NEWFIELD PRODUCTION COMPANY,OVV,MONUMENT BUTTE,DUCHESNE (UT),UINTA,UINTA,,,,GREEN RIVER,GREEN RIVER,GREEN RIVER,5641,KB EST,5627,6150,6150,REPORTED,OIL,SHUT-IN,1,2186433,COM,UTU-34173,1983-05-31,REPORTED,1983-07-17,State Agency,V,,,,,,,,1,1,,1983-07-01,2011-09-01,230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.9615,71.5385,21.0385,197769.23,1268.33,1,3044,1,761,1,7.61,1,,,,34728.17,46555,26969,5585,1726.24,0.2084,208.369,7.4512,4.3164,0,2,2,,,0,3044,761,0,3400.37,294.086,3715.33,8552,2290,90,,,,6960.17,12937,4804,288,41.761,,,,0,334,173,,0,795,142,10120.17,17125,7266,806,60.721,11553,18678,8440,921,69.318,,,,,,,,,false,false,false,false,,US,UINTA,,UT,33,08S,16E,NWNE,,,,,(N/A),P-540,,,,,,32.89,,43-013-30749-00,40.0795516,-110.1233069,40.0795516,-110.1233069
4301330748,430133074800,43013307480000,STATE,6-32,STATE,NEWFIELD,OVINTIV INC.,NEWFIELD PRODUCTION COMPANY,OVV,MONUMENT BUTTE,DUCHESNE (UT),UINTA,UINTA,,,,GREEN RIVER,GREEN RIVER,GREEN RIVER,5266,KB EST,5252,5625,5625,REPORTED,OIL,INACTIVE,1,2195253,COM,ML-22060,1983-06-19,REPORTED,1983-08-02,State Agency,V,,,,,,,,1,1,,1983-08-01,2009-03-01,293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.5943,75.1667,43.0667,333566.666,2962.17,1,4278,121,2741,1,17.773,1,,,,111228.16,201277,77682,19527,2591.04,0.6674,667.369,23.3148,8.9983,127,25,7,196.85,,5080,1327,2741,30,1745.36,572.949,8630.83,11747,6673,57,,,,14004.33,30044,8997,82,84.026,,,,1801,1161,991,644.6419,1887,4038,1009,25714.17,49279,17501,1293,154.285,36733.83,72101,24717,1659,220.403,,,,,,,,,false,false,false,false,,US,UINTA,,UT,32,08S,17E,SENW,,,,,(N/A),P-540,,,,,,31.7,,43-013-30748-00,40.0764122,-110.0336053,40.0764122,-110.0336053
4301330747,430133074700,43013307470000,FEDERAL,6-33,FEDERAL,NEWFIELD,OVINTIV INC.,NEWFIELD PRODUCTION COMPANY,OVV,MONUMENT BUTTE,DUCHESNE (UT),UINTA,UINTA,,,,GREEN RIVER,GREEN RIVER,GREEN RIVER,5692,KB EST,5678,6200,6200,REPORTED,OIL,INACTIVE,1,2186432,COM,U-34173,1983-08-03,REPORTED,1983-09-07,State Agency,V,,,,,,,,1,1,,1983-09-01,2011-12-01,281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.9168,49.2143,11.7143,119500,4136.83,215,10263,217,3042,215,24.821,215,,,,125478.23,345073,67966,14306,5077.14,0.7529,752.869,42.8875,8.4472,0,20,0,,,0,3179,757,23,4201.22,238.0261,3118.17,7177,1922,45,,,,11763.17,16423,9026,118,70.579,,,,4464,2665,1351,596.9982,7083,4331,1176,22546.33,34496,16797,331,135.278,36216,69300,24666,818,217.296,,,,,,,,,false,false,false,false,,US,UINTA,,UT,33,08S,16E,SENW,,,,,(N/A),P-540,,,,,,33.4,,43-013-30747-00,40.0762026,-110.127507,40.0762026,-110.127507
4301330746,430133074600,43013307460000,STATE,12-36,STATE,NEWFIELD,OVINTIV INC.,NEWFIELD PRODUCTION COMPANY,OVV,MONUMENT BUTTE,DUCHESNE (UT),UINTA,UINTA,,,,GREEN RIVER,GREEN RIVER,GREEN RIVER,5519,KB EST,5505,5708,5708,REPORTED,OIL,INACTIVE,1,2196631,COM,ML-22061,1983-09-04,REPORTED,1983-10-20,State Agency,V,,,,,,,,1,1,,1983-10-01,2008-05-01,281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.8562,122.4483,49.4483,419137.931,2034.33,1,6490,169,1449,221,12.206,1,,,,129552.31,169340,101329,48757,1671.19,0.7773,777.314,20.7805,12.4345,44,0,0,0,,,3590,1436,0,2476.29,403.8299,8474.17,17041,5634,3,,,,13265.17,32929,7777,14,79.591,,,,4668,3034,1304,649.9572,6025,3177,2968,17127.83,44861,9651,28,102.767,20980.17,51673,12368,332,125.881,,,,,,,,,false,false,false,false,,US,UINTA,,UT,36,08S,16E,NWSW,,,,,(N/A),P-540,,,,,,31.7,,43-013-30746-00,40.07275,-110.075606,40.07275,-110.075606
4301330745,430133074500,43013307450000,MON FED,13-35,MON FED,LOMAX EXPL,LOMAX EXPLORATION COMPANY,LOMAX EXPLORATION COMPANY,,MONUMENT BUTTE,DUCHESNE (UT),UINTA,UINTA,,,,GREEN RIVER,WASATCH,GREEN RIVER,5600,KB EST,5586,6400,6400,REPORTED,INJECTION,INACTIVE,1,2186431,COM,UTU-16535,1984-03-28,REPORTED,1984-05-08,State Agency,V,,,,,,,,1,1,,1984-04-01,1989-01-01,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.7429,123.7083,35.125,334458.333,1337.83,2,3350,15,843,2,8.027,2,,,,27560.15,123499,6977,170,17700.87,0.1654,165.361,79.166,4.4724,262,0,46,0,,,0,201,0,3521.95,283.934,4139.67,9736,2517,21,,,,8116,25086,3935,34,48.696,,,,9955,67,52,6.7303,23797,583,0,15757.17,61501,5507,82,94.543,,,,,,,,,,,,,,false,false,false,false,,US,UINTA,,UT,35,08S,16E,SWSW,,,,,(N/A),P-540,,,,,,33.5,,43-013-30745-00,40.0689129,-110.0947064,40.0689129,-110.0947064
4301330744,430133074400,43013307440000,MONUMENT BUTTE FED,12-35-8-16,MONUMENT BUTTE FED,NEWFIELD,OVINTIV INC.,NEWFIELD PRODUCTION COMPANY,OVV,MONUMENT BUTTE,DUCHESNE (UT),UINTA,UINTA,,,,GREEN RIVER,GREEN RIVER,GREEN RIVER,5600,KB EST,5586,5680,5680,REPORTED,OIL,INACTIVE,1,2195252,COM,UTU-16535,1983-06-05,REPORTED,1983-07-22,State Agency,V,,,,,,,,1,1,,1983-07-01,2009-11-01,299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.1777,78.6667,57.0667,421066.666,2105.33,2,3859,3,1712,2,12.632,2,,,,134808.89,106373,117080,54233,908.55,0.8089,808.853,12.1292,13.3501,94,151,0,1606.38,,622.52,2656,664,0,1378.5,725.4237,7413.67,14776,4951,30,,,,11273.17,26881,6793,48,67.639,,,,1207,2836,2475,2349.6272,1142,1894,2922,15002.17,40057,8326,86,90.013,18256.5,51363,9696,276,109.539,,,,,,,,,false,false,false,false,,US,UINTA,,UT,35,08S,16E,NWSW,,,,,(N/A),P-540,,,,,,31.7,,43-013-30744-00,40.0721929,-110.0940064,40.0721929,-110.0940064
4301330742,430133074200,43013307420000,GOVT C-O,4,GOVT C-O,EQUITABLE PRODUCTION COMPANY,EQUITABLE RESOURCES ENERGY,EQUITABLE RESOURCES ENERGY,,MONUMENT BUTTE,DUCHESNE (UT),UINTA,UINTA,,,,GREEN RIVER,LWR GREEN RIVER,GREEN RIVER,5462,KB,5450,5350,5350,REPORTED,OIL,INACTIVE,1,2186429,COM,UTU-35521A,1983-04-14,REPORTED,1983-06-03,State Agency,V,,,,,,,,1,1,,1983-06-01,1994-09-01,136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.43,0.0645,38.4194,230580.645,1768.33,1,3912,14,1768,1,10.61,1,,,,72764.3,218192,36399,889,5994.45,0.4366,436.586,55.3506,9.2336,57,21,34,368.42,,2714.29,2,1768,0,1.68,595500,6361,12,6359,0,,,,13511.83,14429,11107,0,81.071,,,,6202,1136,97,183.1667,14136,1174,266,23383.17,40741,16593,0,140.299,45488.33,113780,26525,0,272.93,,,,,,,,,false,false,false,false,,US,UINTA,,UT,12,09S,16E,NESW,,,,,(N/A),P-540,,,,,,31.9,,43-013-30742-00,40.0439305,-110.071406,40.0439305,-110.071406
4301330741,430133074100,43013307410000,NGC,41-8H,NGC,NEWFIELD,OVINTIV INC.,NEWFIELD PRODUCTION COMPANY,OVV,MONUMENT BUTTE,DUCHESNE (UT),UINTA,UINTA,,,,GREEN RIVER,WASATCH,GREEN RIVER,5290,KB,5276,6110,6110,REPORTED,INJECTION,INACTIVE,1,2186428,COM,UTU-10760,1983-04-01,REPORTED,1983-08-17,State Agency,V,,,,,,,,1,1,,1983-08-01,2009-06-01,310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.3519,15,163.8519,998111.111,7530.33,4,9099,8,6801,4,45.182,4,,,,367721.16,587263,269844,26357,2176.31,2.2063,2206.327,63.072,28.9812,844,163,6,193.13,,5177.91,210,2378,307,91.55,10923.4568,28061.33,9998,26395,852,,,,58270.67,54190,49239,970,349.624,,,,12642,5914,2426,467.8057,9766,7491,2119,99193.17,137869,76215,1300,595.159,155817.17,252979,113654,2033,934.903,,,,,,,,,false,false,false,false,,US,UINTA,,UT,08,09S,17E,NENE,,,,,(N/A),P-540,,,,,,32.1,,43-013-30741-00,40.0502707,-110.0239051,40.0502707,-110.0239051
4301330736,430133073600,43013307360000,MONUMENT BUTTE,1-34,MONUMENT BUTTE,NEWFIELD,OVINTIV INC.,NEWFIELD PRODUCTION COMPANY,OVV,MONUMENT BUTTE,DUCHESNE (UT),UINTA,UINTA,,,,GREEN RIVER,GREEN RIVER,GREEN RIVER,5463,KB EST,5449,6200,6200,REPORTED,OIL,INACTIVE,1,2195250,COM,UTU-52013,1983-03-27,REPORTED,1983-06-13,State Agency,V,,,,,,,,1,1,,1983-05-01,2010-11-01,246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.3335,20,52,332000,1338.17,3,1674,145,1196,2,8.029,3,,,,36065.73,78754,22940,37564,3433.04,0.2164,216.394,12.7682,3.7192,0,0,2,,,,250,811,0,384.62,2600,5403.83,5969,4409,0,,,,8111.33,13310,5893,0,48.668,,,,0,0,2,,120,77,57,11270,22896,7454,0,67.62,17352.83,42815,10217,130,104.117,,,,,,,,,false,false,false,false,,US,UINTA,,UT,01,09S,16E,SWSE,,,,,(N/A),P-540,,,,,,33.2,,43-013-30736-00,40.0544214,-110.0662059,40.0544214,-110.0662059
4301330735,430133073500,43013307350000,MON BUTTE,1-33,MON BUTTE,EQUITABLE PRODUCTION COMPANY,EQUITABLE RESOURCES ENERGY,EQUITABLE RESOURCES ENERGY,,MONUMENT BUTTE,DUCHESNE (UT),UINTA,UINTA,,,,GREEN RIVER,GREEN RIVER,GREEN RIVER,5431,KB EST,5417,6200,6200,REPORTED,OIL,INACTIVE,1,2186425,COM,UTU-52013,1983-04-27,REPORTED,1983-06-16,State Agency,V,,,,,,,,1,1,,1983-06-01,1994-10-01,118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.1667,115,78,583000,2915,2,3450,2,2340,2,17.49,2,,,,58108.46,111855,39466,670,2834.21,0.3487,348.651,35.7707,12.621,0,27,0,,,0,840,1540,0,1474.36,678.2609,13858,14826,11387,0,,,,23848.33,30398,18782,0,143.09,,,,2383,590,107,247.5871,6738,1155,93,34630.5,49071,26452,0,207.783,45872.17,78289,32824,136,275.233,,,,,,,,,false,false,false,false,,US,UINTA,,UT,01,09S,16E,NWSE,,,,,(N/A),P-540,,,,,,33,,43-013-30735-00,40.0579113,-110.0661059,40.0579113,-110.0661059
4301330734,430133073400,43013307340000,MONUMENT BUTTE,1-43,MONUMENT BUTTE,NEWFIELD,OVINTIV INC.,NEWFIELD PRODUCTION COMPANY,OVV,MONUMENT BUTTE,DUCHESNE (UT),UINTA,UINTA,,,,GREEN RIVER,GREEN RIVER,GREEN RIVER,5418,KB EST,5404,6200,6200,REPORTED,OIL,INACTIVE,1,2186424,COM,UTU-52013,1983-03-24,REPORTED,1983-06-10,State Agency,V,,,,,,,,1,1,,1983-06-01,2011-09-01,321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.1833,113.1,77.3333,577100,3601.67,138,8873,142,2320,2,21.61,138,,,,164445.04,271140,119255,297642,2273.62,0.9867,986.67,29.3664,12.9162,103,62,683,601.94,,1661.29,1375,1630,0,1462.5,683.7607,13390.67,15970,10729,0,,,,22408.33,32252,17033,0,134.45,,,,1737,1276,12442,734.5999,2858,3266,12939,32223.5,51387,23659,0,193.341,42304.17,77707,29353,133,253.825,,,,,,,,,false,false,false,false,,US,UINTA,,UT,01,09S,16E,NESE,,,,,(N/A),P-540,,,,,,33,,43-013-30734-00,40.0578733,-110.0614058,40.0578733,-110.0614058
4301330733,430133073300,43013307330000,NGC,12-15-H,NGC,NATURAL GAS CORP OF CALIFORNIA,NATURAL GAS CORP OF CA,NATURAL GAS CORP OF CA,,MONUMENT BUTTE,DUCHESNE (UT),UINTA,UINTA,,,,WASATCH,WASATCH,,5231,KB EST,5217,,,,OIL,COMPLETED,,,,,,,1984-01-22,State Agency,U,,,,,0,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,false,false,,US,UINTA,,UT,15,09S,17E,SWNW,,,,,,,,,,,,,,43-013-30733-00,40.0323841,-110.0006948,,
4301330730,430133073000,43013307300000,NGC FEDERAL,23-22-H,NGC FEDERAL,NATURAL GAS CORP OF CALIFORNIA,NATURAL GAS CORP OF CA,NATURAL GAS CORP OF CA,,MONUMENT BUTTE,DUCHESNE (UT),UINTA,UINTA,,,,,,,5286,KB EST,5272,,,,OIL,COMPLETED,,,,,,,1984-01-22,State Agency,U,,,,,0,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,false,false,,US,UINTA,,UT,22,09S,17E,NESW,,,,,,,,,,,,,,43-013-30730-00,40.0149744,-109.9963047,,
4301330729,430133072900,43013307290000,NGC FEDERAL,33-21-H,NGC FEDERAL,NATURAL GAS CORP OF CALIFORNIA,NATURAL GAS CORP OF CA,NATURAL GAS CORP OF CA,,MONUMENT BUTTE,DUCHESNE (UT),UINTA,UINTA,,,,,,,5334,KB EST,5320,,,,OIL,COMPLETED,,,,,,,1984-01-22,State Agency,U,,,,,0,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,false,false,,US,UINTA,,UT,21,09S,17E,NWSE,,,,,,,,,,,,,,43-013-30729-00,40.0148523,-110.010305,,
4301330728,430133072800,43013307280000,NGC FEDERAL,44-9-H,NGC FEDERAL,NATURAL GAS CORP OF CALIFORNIA,NATURAL GAS CORP OF CA,NATURAL GAS CORP OF CA,,MONUMENT BUTTE,DUCHESNE (UT),UINTA,UINTA,,,,,,,5233,KB EST,5219,,,,OIL,COMPLETED,,,,,,,1984-01-22,State Agency,U,,,,,0,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,false,false,,US,UINTA,,UT,09,09S,17E,SESE,,,,,,,,,,,,,,43-013-30728-00,40.0403339,-110.0056048,,
4301330727,430133072700,43013307270000,NGC FEDERAL,32-9-H,NGC FEDERAL,NATURAL GAS CORP OF CALIFORNIA,NATURAL GAS CORP OF CA,NATURAL GAS CORP OF CA,,MONUMENT BUTTE,DUCHESNE (UT),UINTA,UINTA,,,,,,,5262,KB EST,5248,,,,OIL,COMPLETED,,,,,,,1984-02-14,State Agency,U,,,,,0,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,false,false,,US,UINTA,,UT,09,09S,17E,SWNE,,,,,,,,,,,,,,43-013-30727-00,40.0471808,-110.0100049,,
4301330724,430133072400,43013307240000,NGC,22-8-H,NGC,NATURAL GAS CORP OF CALIFORNIA,NATURAL GAS CORP OF CA,NATURAL GAS CORP OF CA,,MONUMENT BUTTE,DUCHESNE (UT),UINTA,UINTA,,,,WASATCH,WASATCH,,5311,KB EST,5297,,,,OIL,COMPLETED,,,,,,,1984-01-22,State Agency,U,,,,,0,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,false,false,,US,UINTA,,UT,08,09S,17E,SENW,,,,,,,,,,,,,,43-013-30724-00,40.0477537,-110.0335153,,
